transaction_date,narration,transaction_amount,balance,transaction_type
12/10/2017,Zenith POS Settlement for 12/10/2017,26300.0,2751755.34,CREDIT
12/10/2017,cd/habib mary/ds168961,153500.0,2905255.34,CREDIT
12/10/2017,Zenith POS Settlement Comm for12/10/2017,328.76,2904926.58,DEBIT
13/10/2017,Zenith POS Settlement for 13/10/2017,9850.0,2914776.58,CREDIT
13/10/2017,NEFT/INTERSWITCHNG/Goodsandservices13102,15234.89,2930011.47,CREDIT
13/10/2017,CD/DEREK S/DS172918,105500.0,3035511.47,CREDIT
13/10/2017,"ISW CHARGE:ISW/135605204691/1014794871/Groundnut oil//BABA, RUTH MAMA",50.0,3035461.47,DEBIT
13/10/2017,"ISW CHARGE:ISW/135605205491/1014794871/Partfor bus//SULEIMAN, HAMZA",50.0,3035411.47,DEBIT
13/10/2017,Zenith POS Settlement Comm for13/10/2017,123.13,3035288.34,CREDIT
13/10/2017,STAMP DUTY CHARGE,1050.0,3034238.34,DEBIT
13/10/2017,"ISW/135605205491/1014794871/Partfor bus//SULEIMAN, HAMZA",3500.0,3030738.34,DEBIT
13/10/2017,"ISW/135605204691/1014794871/Groundnut oil//BABA, RUTH MAMA",109000.0,2921738.34,DEBIT
16/10/2017,"NIP/GTB/IBEZIM  HENRILYNNCHUKWUEBUKA/NIP FROM IBEZIM,HENRILYNN CHUKWUEBUKA TO",1100.0,2922838.34,CREDIT
16/10/2017,NEFT/INTERSWITCHNG/Goodsandservices16102,17120.65,2939958.99,CREDIT
16/10/2017,NEFT/INTERSWITCHNG/Goodsandservices15102,32603.66,2972562.65,CREDIT
16/10/2017,NEFT/INTERSWITCHNG/Goodsandservices14102,44166.29,3016728.94,CREDIT
16/10/2017,CD/DERAK S/DS218792,163000.0,3179728.94,CREDIT
16/10/2017,ISW CHARGE:ISW/135605220421/1014794871/Bread nylon orange//VIVO&TECHINDUSTRIES,50.0,3780078.94,CREDIT
16/10/2017,ISW/135605220421/1014794871/Bread nylon orange//VIVO&TECHINDUSTRIES LIMITED,450000.0,3330078.94,DEBIT
17/10/2017,ETZ-000003396658;onyekachion/1014794871,1000.0,3331078.94,CREDIT
17/10/2017,"NIP/GTB/HAMZA  RUTH ADI/NIPFROM HAMZA, RUTH ADI TO WOWBAKERY CONFECTIONERY AND",2100.0,3333178.94,CREDIT
17/10/2017,NEFT/INTERSWITCHNG/Goodsandservices17102,19304.15,3352483.09,CREDIT
17/10/2017,Zenith POS Settlement for 17/10/2017,38050.0,3390533.09,CREDIT
17/10/2017,Zenith POS Settlement for 17/10/2017,57000.0,3447533.09,CREDIT
17/10/2017,ISW CHARGE:ISW/135605223360/1014794871/Services//TAIWO JOHN OLADELE,50.0,3447483.09,DEBIT
17/10/2017,ISW CHARGE:ISW/135605224234/1014794871/Genservice oct//IHEANACHO ANTHONYEWUZI,50.0,3447433.09,DEBIT
17/10/2017,Zenith POS Settlement Comm for17/10/2017,475.68,3446957.41,CREDIT
17/10/2017,Zenith POS Settlement Comm for17/10/2017,708.15,3446249.26,CREDIT
17/10/2017,TRF FRM WOW BAKERYCONFECTIONERY AND PASTRIESNI TO|ISW/135605224234/1014794871,17000.0,3429249.26,DEBIT
17/10/2017,ISW/135605223360/1014794871/Services//TAIWO JOHN OLADELE,48000.0,3381249.26,DEBIT
17/10/2017,VALIDO BUTTER&TAPE//TRF TO EVMIRACLE BAKERS COMPANY NIGLTD,94500.0,3286749.26,DEBIT
18/10/2017,Rvsl:ISW CHARGE:ISW/135605226870/1014794871/Motor for cooling fan//BAKERY SUPPO,50.0,3286799.26,CREDIT
18/10/2017,Zenith POS Settlement for 18/10/2017,13300.0,3300099.26,CREDIT
18/10/2017,Rvsl:TRF FRM WOW BAKERYCONFECTIONERY AND PASTRIESNI TO |ISW/135605226870/10147,45000.0,3371102.76,CREDIT
18/10/2017,10453 CD/ EMMA,130000.0,3501102.76,CREDIT
18/10/2017,DS678418/CD/DEREK SHUAIB,200000.0,3701102.76,CREDIT
18/10/2017,ISW CHARGE:ISW/135605226868/1014794871/Tshirts//SAMOLIVER CLOTHIERS,50.0,3701052.76,DEBIT
18/10/2017,ISW CHARGE:ISW/135605226870/1014794871/Motor for cooling fan//BAKERY SUPPORTSE,50.0,3701002.76,DEBIT
18/10/2017,Zenith POS Settlement Comm for18/10/2017,166.27,3700836.49,CREDIT
18/10/2017,TRF FRM WOW BAKERYCONFECTIONERY AND PASTRIESNI TO|ISW/135605226868/1014794871,34000.0,3666836.49,DEBIT
18/10/2017,TRF FRM WOW BAKERYCONFECTIONERY AND PASTRIESNI TO|ISW/135605226870/1014794871,45000.0,3621836.49,DEBIT
18/10/2017,"DANO MILK,SUGAR&SALT//TRF TOYUSUF   HARUNA",347400.0,3274436.49,DEBIT
19/10/2017,Rvsl:ISW CHARGE:ISW/135605227599/1014794871/Oven repairs duste//CHIGBO  STEPHEN,50.0,3274486.49,CREDIT
19/10/2017,NIP/GTB/KAREEM RIDWANOLUWAFEMI/NIP FROM KAREEMRIDWAN  OLUWAFEMI  TO WOWBAKER,1200.0,3275686.49,CREDIT
19/10/2017,Zenith POS Settlement for 19/10/2017,6600.0,3282286.49,CREDIT
19/10/2017,NEFT/INTERSWITCHNG/Goodsandservices19102,12555.13,3294841.62,CREDIT
19/10/2017,Rvsl:TRF FRM WOW BAKERYCONFECTIONERY AND PASTRIESNI TO |ISW/135605227599/10147,50000.0,3344841.62,CREDIT
19/10/2017,DS1713393/CD RUTH BABA,150000.0,3494841.62,CREDIT
19/10/2017,ds0736913/cd/habib mary,167500.0,3662341.62,CREDIT
19/10/2017,ISW CHARGE:ISW/135605227603/1014794871/Fanmotor for duste bakery//BAKERYSUPPO,50.0,3662241.62,CREDIT
19/10/2017,Zenith POS Settlement Comm for19/10/2017,82.5,3662159.12,DEBIT
19/10/2017,CAT FISH//TRF TO MICHAEL OKOAKOBI,18750.0,3643409.12,DEBIT
19/10/2017,TRF FRM WOW BAKERYCONFECTIONERY AND PASTRIESNI TO|ISW/135605227603/1014794871,45000.0,3598409.12,DEBIT
19/10/2017,TRF FRM WOW BAKERYCONFECTIONERY AND PASTRIESNI TO|ISW/135605227599/1014794871,50000.0,3548409.12,DEBIT
20/10/2017,NEFT/INTERSWITCHNG/Goodsandservices20102,11860.39,3560269.51,CREDIT
20/10/2017,Zenith POS Settlement for 20/10/2017,16650.0,3576919.51,CREDIT
20/10/2017,CD/HABIB M/DS0742750,134500.0,3711419.51,CREDIT
20/10/2017,"ISW CHARGE:ISW/135605229818/1014794871/Butter,preservative &fruits//ODOR FIDELI",50.0,3711369.51,DEBIT
20/10/2017,Zenith POS Settlement Comm for20/10/2017,208.16,3711161.35,CREDIT
20/10/2017,STAMP DUTY CHARGE,1150.0,3710011.35,DEBIT
20/10/2017,TRF FRM WOW BAKERYCONFECTIONERY AND PASTRIESNI TO|ISW/135605229818/1014794871,900000.0,2810011.35,DEBIT
22/10/2017,NIP/ABN/GENEVIEVE GODWINMICHAEL/FT//WOW BAK/GENEVIE,900.0,2810911.35,CREDIT
22/10/2017,NIP/DBP/MBA IJEOMAOBIANUJU/NIP - TRF IFO WOWBAKERY CONFECTIONERY ANDPASTRIES,3700.0,2814611.35,CREDIT
22/10/2017,ISW CHARGE:ISW/135605233609/1014794871/60pan covers//ABUBAKAR ABDULLAHI,50.0,2814561.35,DEBIT
23/10/2017,NEFT/INTERSWITCHNG/Goodsandservices23102,9131.0,2763692.35,CREDIT
23/10/2017,ISW ATMPyt-000254495510-INDESTATE SHARADA 2   KANOKN,12000.0,2775692.35,CREDIT
23/10/2017,NEFT/INTERSWITCHNG/Goodsandservices21102,12455.88,2788148.23,CREDIT
23/10/2017,NEFT/INTERSWITCHNG/Goodsandservices22102,13051.39,2801199.62,CREDIT
23/10/2017,ISW ATMPyt-000240453706-Stanbic@Lokoja Branch   LokojaKO,100000.0,2901199.62,CREDIT
23/10/2017,DS669884/CD/DEREK SHUAIB,242500.0,3143699.62,CREDIT
23/10/2017,DS1711262/CD RUTH BABA,350000.0,3493699.62,CREDIT
23/10/2017,ISW CHARGE:ISW/135605235414/1014794871/55local chicken//ABDULLAHI MUSA,50.0,3493649.62,DEBIT
23/10/2017,ISW CHARGE:ISW/135605235460/1014794871/5bread basket//ODOR FIDELISCHUKWUEMEKA,50.0,3493599.62,DEBIT
23/10/2017,TRF FRM WOW BAKERYCONFECTIONERY AND PASTRIESNI TO|ISW/135605235460/1014794871,11500.0,3482099.62,DEBIT
23/10/2017,TRF FRM WOW BAKERYCONFECTIONERY AND PASTRIESNI TO|ISW/135605235414/1014794871,46750.0,3435349.62,DEBIT
24/10/2017,Rvsl:ISW CHARGE:ISW/135605238912/1014794871/Balance for bread pans//ABUBAKAR AB,50.0,3435399.62,CREDIT
24/10/2017,Rvsl:ISW CHARGE:ISW/135605239033/1014794871/Balance of bread pans//ABUBAKAR ABD,50.0,3435449.62,CREDIT
24/10/2017,NEFT/INTERSWITCHNG/Goodsandservices24102,2183.5,3437633.12,CREDIT
24/10/2017,Zenith POS Settlement for 24/10/2017,19200.0,3456833.12,CREDIT
24/10/2017,Rvsl:ISW/135605239033/1014794871/Balance of bread pans//ABUBAKARABDULLAHI,50000.0,3556833.12,CREDIT
24/10/2017,DS0208864/CD/DEREK SAMUEL,127000.0,3683833.12,CREDIT
24/10/2017,ISW CHARGE:ISW/135605238912/1014794871/Balance for bread pans//ABUBAKARABDULLA,50.0,3683783.12,DEBIT
24/10/2017,ISW CHARGE:ISW/135605239033/1014794871/Balance of bread pans//ABUBAKARABDULLAH,50.0,3683733.12,DEBIT
24/10/2017,Zenith POS Settlement Comm for24/10/2017,240.01,3683493.11,CREDIT
24/10/2017,ISW/135605238912/1014794871/Balance for bread pans//ABUBAKARABDULLAHI,50000.0,3633493.11,DEBIT
24/10/2017,ISW/135605239033/1014794871/Balance of bread pans//ABUBAKARABDULLAHI,50000.0,3583493.11,DEBIT
24/10/2017,"STK BUTTER,ROMI,//TRF TO EVMIRACLE BAKERS COMPANY NIGLTD",145400.0,3438093.11,DEBIT
24/10/2017,8SACKS OF CHICKEN LAPS//TRFTO SAYED FARMS LTD-ABUJA A/C,156000.0,3282093.11,DEBIT
25/10/2017,Zenith POS Settlement for 25/10/2017,4500.0,3286593.11,CREDIT
25/10/2017,NEFT/INTERSWITCHNG/Goodsandservices25102,9429.44,3296022.55,CREDIT
25/10/2017,CD/HABIB M/DS680917,231050.0,3527072.55,CREDIT
25/10/2017,Zenith POS Settlement Comm for25/10/2017,56.26,3527016.29,DEBIT
25/10/2017,PAYMENT FOR PET DRINKS//TRFTO RHODA FUNMILAYO AMINU,25150.0,3501866.29,DEBIT
26/10/2017,NEFT/INTERSWITCHNG/Goodsandservices26102,12356.64,3514222.93,CREDIT
26/10/2017,Zenith POS Settlement for 26/10/2017,15050.0,3529272.93,CREDIT
26/10/2017,ISW CHARGE:ISW/135605243027/1014794871/20bags of golden penny//IBRAHIMBAKO,50.0,3529222.93,DEBIT
26/10/2017,Zenith POS Settlement Comm for26/10/2017,188.16,3528984.77,CREDIT
26/10/2017,ISW/135605243395/1014794871/Tilapia fish and others//SHAIKA DANSUMA,73000.0,3455984.77,DEBIT
26/10/2017,ISW/135605243027/1014794871/20bags of golden penny//IBRAHIMBAKO,332000.0,3123984.77,DEBIT
27/10/2017,NEFT/INTERSWITCHNG/Goodsandservices27102,1935.38,3125920.15,CREDIT
27/10/2017,Zenith POS Settlement for 27/10/2017,3000.0,3128920.15,CREDIT
27/10/2017,ds153465/cd ruth baba,105020.0,3233940.15,CREDIT
27/10/2017,cd/madam chinyere 05652,115000.0,3348940.15,CREDIT
27/10/2017,DS671141/CD/DEREK SHUAIB,204000.0,3552940.15,CREDIT
27/10/2017,Zenith POS Settlement Comm for27/10/2017,37.5,3552902.65,DEBIT
27/10/2017,STAMP DUTY CHARGE,1050.0,3551852.65,DEBIT
28/10/2017,SMS Notification Charge Oct 2017,616.0,3551236.65,DEBIT
29/10/2017,MC Loc ATM Pyt-000361230519--Plot2293 Cadastral ZoneA3 WuseFC,5000.0,3556236.65,CREDIT
29/10/2017,ISW CHARGE:ISW/135605250381/1014794871/Small pans//ABUBAKAR ABDULLAHI,50.0,3556186.65,DEBIT
29/10/2017,ISW/135605250381/1014794871/Small pans//ABUBAKAR ABDULLAHI,60000.0,3496186.65,DEBIT
30/10/2017,NEFT/INTERSWITCHNG/Goodsandservices28102,3721.89,3499908.54,CREDIT
30/10/2017,Zenith POS Settlement for 30/10/2017,16750.0,3516658.54,CREDIT
30/10/2017,NEFT/INTERSWITCHNG/Goodsandservices30102,17517.64,3534176.18,CREDIT
30/10/2017,054894cd/UMAZAYI OJO,125000.0,3659176.18,CREDIT
30/10/2017,327669/CD/PIUS ISHAKU,280000.0,3939176.18,CREDIT
30/10/2017,ds792008/cd/derek shuaib,322500.0,4261676.18,CREDIT
30/10/2017,ISW CHARGE:ISW/135605251750/1014794871/Refillof gas cylinders//UGWU EBENEZER,50.0,4261626.18,DEBIT
30/10/2017,ISW CHARGE:ISW/135605251865/1014794871/Stereo for nylon//AYODEJI AIYESIMI,50.0,4261576.18,DEBIT
30/10/2017,ISW/135605251865/1014794871/Stereo for nylon//AYODEJI AIYESIMI,60000.0,4201366.78,CREDIT
30/10/2017,ISW/135605251750/1014794871/Refillof gas cylinders//UGWU EBENEZER,64000.0,4137366.78,CREDIT
31/10/2017,Zenith POS Settlement for 31/10/2017,17450.0,4154816.78,CREDIT
31/10/2017,NEFT/INTERSWITCHNG/Goodsandservices31102,26946.4,4181763.18,CREDIT
31/10/2017,ISW CHARGE:ISW/135605256010/1014794871/Cabels and box//ANYANWU EZENWAKINGSLEY,50.0,4181713.18,DEBIT
31/10/2017,Zenith POS Settlement Comm for31/10/2017,218.15,4181495.03,CREDIT
31/10/2017,C/B RVSL MCPOS SETT-170918190317-180917,1600.0,4179895.03,DEBIT
31/10/2017,Acct Maint. Fee + VAT,8329.56,4171565.47,CREDIT
31/10/2017,ISW/135605256010/1014794871/Cabels and box//ANYANWU EZENWAKINGSLEY,68000.0,4103565.47,DEBIT
31/10/2017,DANO MILK 5BAGS//TRF TOCAROLINE NGOZI ATTAH,135000.0,3968565.47,DEBIT
01/11/2017,Zenith POS Settlement for 01/11/2017,5450.0,3974015.47,CREDIT
01/11/2017,NEFT/INTERSWITCHNG/Goodsandservices01112,12902.52,3986917.99,CREDIT
01/11/2017,CD/DEREK S/DS789022,144000.0,4130917.99,CREDIT
01/11/2017,CD/DEREK S/DS784517,305000.0,4435917.99,CREDIT
01/11/2017,ISW CHARGE:ISW/135605258623/1014794871/1stNovember//KWAME TWUM AMPOFO,50.0,4435867.99,DEBIT
01/11/2017,Zenith POS Settlement Comm for01/11/2017,68.14,4435799.85,CREDIT
01/11/2017,ISW/135605258623/1014794871/1stNovember//KWAME TWUM AMPOFO,150000.0,4285799.85,DEBIT
02/11/2017,NEFT/INTERSWITCHNG/Goodsandservices02112,2977.5,4288777.35,CREDIT
02/11/2017,Zenith POS Settlement for 02/11/2017,3100.0,4291877.35,CREDIT
02/11/2017,31237 CD/ MADAM CHINYERE,20000.0,4311877.35,CREDIT
02/11/2017,csh dep24646/ pius ishaku,100000.0,4411877.35,CREDIT
02/11/2017,Zenith POS Settlement Comm for02/11/2017,38.75,4411838.6,DEBIT
03/11/2017,NEFT/INTERSWITCHNG/Goodsandservices03112,13498.0,4433836.6,CREDIT
03/11/2017,CD/ DEREK S,274500.0,4708336.6,CREDIT
03/11/2017,ISW CHARGE:ISW/135605265566/1014794871/Bread nylon for small loaf//AYODEJI AIYE,50.0,4708286.6,DEBIT
03/11/2017,Zenith POS Settlement Comm for03/11/2017,106.26,4708180.34,DEBIT
03/11/2017,STAMP DUTY CHARGE,1000.0,4707180.34,DEBIT
03/11/2017,ISW/135605265566/1014794871/Bread nylon for small loaf//AYODEJIAIYESIMI,80000.0,4627180.34,DEBIT
05/11/2017,"NIP/GTB/ALHASSAN  YUSRAMUHTAR/NIP FROM ALHASSAN,YUSRA MUHTAR TO WOW BAKERYCON",2300.0,4629480.34,CREDIT
05/11/2017,ISW CHARGE:ISW/135605268942/1014794871/Repairs for slicer//BAKO LONGTONGBITRUS,50.0,4629430.34,DEBIT
05/11/2017,ISW/135605268942/1014794871/Repairs for slicer//BAKO LONGTONGBITRUS,38000.0,4591430.34,DEBIT
05/11/2017,LAPS OF CHICKEN 7 SACKS//TRFTO SAYED FARMS LTD-ABUJA A/C,140000.0,4451430.34,DEBIT
06/11/2017,NEFT/INTERSWITCHNG/Goodsandservices04112,4764.0,4456194.34,CREDIT
06/11/2017,NEFT/INTERSWITCHNG/Goodsandservices06112,8436.25,4464630.59,CREDIT
06/11/2017,NEFT/INTERSWITCHNG/Goodsandservices05112,19453.03,4484083.62,CREDIT
06/11/2017,Zenith POS Settlement for 06/11/2017,26300.0,4510383.62,CREDIT
06/11/2017,ISW ATMPyt-004114356968-Ajaokuta3              Kogi           ,138000.0,4648383.62,CREDIT
06/11/2017,DS 826256/CD/ DURAKI S,659900.0,5308283.62,CREDIT
06/11/2017,ISW CHARGE:ISW/135605291699/1014794871/October pay//JESSICA  SARNIYO,50.0,5308233.62,DEBIT
06/11/2017,ISW CHARGE:ISW/135605291708/1014794871/Lastmonth//ALPHONSUS OGWIHI ODEY,50.0,5308133.62,CREDIT
06/11/2017,ISW CHARGE:ISW/135605291718/1014794871/Salary for last month//ATILOLA KOLASAMS,50.0,5308083.62,DEBIT
06/11/2017,ISW CHARGE:ISW/135605293254/1014794871/Duste payment//JULIUS A OBARO,50.0,5308033.62,DEBIT
06/11/2017,ISW CHARGE:ISW/135605293256/1014794871/Bread production//GODWIN JEREMIAHAKPABO,50.0,5307983.62,DEBIT
06/11/2017,ISW CHARGE:ISW/135605293259/1014794871/Food payment for october//GODIYAYAKUBU,50.0,5307933.62,DEBIT
06/11/2017,Zenith POS Settlement Comm for06/11/2017,278.76,5307654.86,DEBIT
06/11/2017,ISW/135605291699/1014794871/October pay//JESSICA  SARNIYO,25000.0,5282654.86,DEBIT
06/11/2017,OCT PAYMENT//TRF TO JOHNSONMMADUABUCHI EGEMUKA,35000.0,5247654.86,DEBIT
06/11/2017,ISW/135605293259/1014794871/Food payment for october//GODIYAYAKUBU,35000.0,5212654.86,DEBIT
06/11/2017,ISW/135605291708/1014794871/Lastmonth//ALPHONSUS OGWIHI ODEY,40000.0,5172654.86,DEBIT
06/11/2017,ISW/135605293256/1014794871/Bread production//GODWIN JEREMIAHAKPABOT,45000.0,5127654.86,DEBIT
06/11/2017,ISW/135605291718/1014794871/Salary for last month//ATILOLA KOLASAMSON,50000.0,5077654.86,DEBIT
06/11/2017,ICE CREAM MIX ONSATURDAY//TRF TO ISAAC GNKEMDILIM,64000.0,5013654.86,DEBIT
06/11/2017,ISW/135605293254/1014794871/Duste payment//JULIUS A OBARO,69400.0,4944254.86,DEBIT
06/11/2017,ISW/135605291704/1014794871/Salary//GADA  LUQMAN,80000.0,4864254.86,DEBIT
07/11/2017,Zenith POS Settlement for 07/11/2017,6810.0,4872057.36,CREDIT
07/11/2017,ISW CHARGE:ISW/135605293460/1014794871/Supply of flour and sugar part//IBRAHIM,50.0,4872007.36,DEBIT
07/11/2017,ISW CHARGE:ISW/135605293461/1014794871/Supply of 6cartons of icing sugar//ABIOD,50.0,4871957.36,DEBIT
07/11/2017,ISW CHARGE:ISW/135605293462/1014794871/6small cylinders for refill//VICTORIA P,50.0,4871907.36,DEBIT
07/11/2017,Zenith POS Settlement Comm for07/11/2017,85.13,4871822.23,DEBIT
07/11/2017,ISW/135605293462/1014794871/6small cylinders for refill//VICTORIAPETER IKANI,24000.0,4847822.23,DEBIT
07/11/2017,ISW/135605293461/1014794871/Supply of 6cartons of icingsugar//ABIODUN OLAYIN AY,64800.0,4783022.23,DEBIT
07/11/2017,SUGAR DANGOTE//TRF TO YUSUFHARUNA,110000.0,4673022.23,DEBIT
07/11/2017,ISW/135605293460/1014794871/Supply of flour and sugar part//IBRAHIMBAKO,1800000.0,2873022.23,CREDIT
08/11/2017,NEFT/INTERSWITCHNG/Goodsandservices08112,5309.88,2878332.11,CREDIT
08/11/2017,"NIP/GTB/ADEMOLA  ISIAKAFOLORUNSHO/NIP FROMADEMOLA, ISIAKA FOLORUNSHOTO WOW BA",7500.0,2885832.11,CREDIT
08/11/2017,Zenith POS Settlement for 08/11/2017,9650.0,2895482.11,CREDIT
08/11/2017,Transfer Charge + VAT,52.5,2895429.61,DEBIT
08/11/2017,Transfer Charge + VAT,52.5,2895377.11,DEBIT
08/11/2017,Zenith POS Settlement Comm for08/11/2017,120.64,2895256.47,CREDIT
08/11/2017,ISW/135605298735/1014794871/Items bought on 31st//SUNDAY MICHIKAJOHN,186550.0,2708706.47,DEBIT
08/11/2017,ISW/135605298733/1014794871/Flour balance//IBRAHIM  BAKO,430000.0,2278706.47,DEBIT
09/11/2017,Zenith POS Settlement for 09/11/2017,2600.0,2281306.47,CREDIT
09/11/2017,CD/ MADAM CHINENE 58865,140000.0,2424929.1,CREDIT
09/11/2017,CD/HABIB MARY/DS789256,200500.0,2625429.1,CREDIT
09/11/2017,Zenith POS Settlement Comm for09/11/2017,32.51,2625396.59,CREDIT
09/11/2017,Transfer Charge + VAT,52.5,2625344.09,DEBIT
09/11/2017,"ISW/135605298939/1014794871/WOW bakery Tithes//GEN. ACCT FORTITHES, OFFERI",100000.0,2525344.09,DEBIT
09/11/2017,DANO MILK 6BAGS//TRF TOCAROLINE NGOZI ATTAH,162000.0,2363344.09,DEBIT
10/11/2017,Zenith POS Settlement for 10/11/2017,13700.0,2377044.09,CREDIT
10/11/2017,NEFT/INTERSWITCHNG/Goodsandservices10112,13845.4,2390889.49,CREDIT
10/11/2017,35439cd/madam chinyere,34000.0,2424889.49,CREDIT
10/11/2017,CD/DEREK SHUAIB/DS784416,147000.0,2571889.49,CREDIT
10/11/2017,Zenith POS Settlement Comm for10/11/2017,171.26,2571718.23,CREDIT
10/11/2017,STAMP DUTY CHARGE,950.0,2570768.23,DEBIT
10/11/2017,CAT FISH PURCHASE//TRF TOMICHAEL OKO AKOBI,18750.0,2552018.23,DEBIT
12/11/2017,NIP/FCMB/4706598017/QR/Q10000390326/Fund Trf/1014794871,1150.0,2553168.23,CREDIT
12/11/2017,"NIP/GTB/ELOJI  ARINZE EKENE/NIPFROM ELOJI, ARINZE EKENE TOWOW BAKERY CONFECTIO",2200.0,2555368.23,CREDIT
12/11/2017,"NIP/GTB/ETIM  FELI-RITANTEKIM/NIP FROM ETIM, FELI-RITANTEKIM TO WOW BAKERY CON",2400.0,2557768.23,CREDIT
12/11/2017,Transfer Charge + VAT,52.5,2557715.73,DEBIT
12/11/2017,Transfer Charge + VAT,52.5,2557663.23,DEBIT
12/11/2017,ISW/135605304327/1014794871/Preservative 2bags//KWAME TWUMAMPOFO,74000.0,2483663.23,DEBIT
12/11/2017,ISW/135605305145/1014794871/Gasrefill for both bakeries//UGWUEBENEZER,80000.0,2403663.23,DEBIT
13/11/2017,NEFT/INTERSWITCHNG/Goodsandservices12112,694.75,2404357.98,CREDIT
13/11/2017,NEFT/INTERSWITCHNG/Goodsandservices11112,15086.01,2427781.0,CREDIT
13/11/2017,ds5602486/cd pius ishaku,331500.0,2759281.0,CREDIT
13/11/2017,DS 678064/CD/ DEREK S,353000.0,3112281.0,CREDIT
13/11/2017,Transfer Charge + VAT,52.5,3112228.5,DEBIT
13/11/2017,ISW/135605308055/1014794871/Local chicken 40//ABDULLAHI MUSA,34000.0,3078228.5,DEBIT
14/11/2017,Zenith POS Settlement for 14/11/2017,11250.0,3089478.5,CREDIT
14/11/2017,Transfer Charge + VAT,52.5,3089426.0,DEBIT
14/11/2017,Transfer Charge + VAT,52.5,3089373.5,DEBIT
14/11/2017,Zenith POS Settlement Comm for14/11/2017,140.65,3089232.85,DEBIT
14/11/2017,ISW/135605310118/1014794871/Redgolf fixing//JAMIU ABDULAZEEZ,30000.0,3059232.85,DEBIT
14/11/2017,ISW/135605308974/1014794871/Oki5gallons&solive//EYA BROSS NIGLTD,98500.0,2960732.85,DEBIT
14/11/2017,CHICKEN LAPS 8BAGS//TRF TOSAYED FARMS LTD-ABUJA A/C,159700.0,2801032.85,DEBIT
14/11/2017,"SUGAR,SALT AND LIQUIDMILK//TRF TO YUSUF   HARUNA",184400.0,2616632.85,DEBIT
15/11/2017,NIP/FDP/IBHADON AIGBEMENH/770 TRANSFER FROM IBHADONAIGBEMEN H **,1800.0,2618432.85,CREDIT
15/11/2017,NEFT/INTERSWITCHNG/Goodsandservices15112,2680.25,2621113.1,CREDIT
15/11/2017,Zenith POS Settlement for 15/11/2017,3500.0,2624613.1,CREDIT
15/11/2017,CD/ MADAM CHINYERE 03017,140000.0,2764613.1,CREDIT
15/11/2017,CD/MARY HABIB/DS683318,392500.0,3157113.1,CREDIT
15/11/2017,Zenith POS Settlement Comm for15/11/2017,43.75,3157069.35,DEBIT
15/11/2017,Transfer Charge + VAT,52.5,3157016.85,DEBIT
15/11/2017,Transfer Charge + VAT,52.5,3156964.35,DEBIT
15/11/2017,ISW/135605312917/1014794871/Balance money//JAMIU ABDULAZEEZ,6000.0,3150964.35,DEBIT
15/11/2017,ISW/135605311257/1014794871/Preservative new 2bags//UGOMAT NIGENTERPRISES,52000.0,3098964.35,DEBIT
16/11/2017,Zenith POS Settlement for 16/11/2017,550.0,3099514.35,CREDIT
16/11/2017,01708CD/ MADAM CHINYERE,22300.0,3123203.85,CREDIT
16/11/2017,CD/HABIB MERCY/DS0741781,118000.0,3241203.85,CREDIT
16/11/2017,Zenith POS Settlement Comm for16/11/2017,6.88,3241196.97,DEBIT
16/11/2017,Transfer Charge + VAT,52.5,3241144.47,DEBIT
16/11/2017,ISW/135605314447/1014794871/Pay//KWAME TWUM AMPOFO,30000.0,3211144.47,DEBIT
17/11/2017,NIP/DBP/DIVIB INTERNATIONALLTD ACCT 2/NIP - TRF IFO WOWBAKERY CONFECTIONERY AN,20000.0,3231144.47,CREDIT
17/11/2017,CD/DEREK SHUAIB/DS,164000.0,3395144.47,CREDIT
17/11/2017,Transfer Charge + VAT,52.5,3395091.97,DEBIT
17/11/2017,Transfer Charge + VAT,52.5,3395039.47,DEBIT
17/11/2017,STAMP DUTY CHARGE,900.0,3394139.47,DEBIT
17/11/2017,ISW/135605316087/1014794871/Fireextinguisher service//ALIYU MAHMUD,31500.0,3362639.47,DEBIT
17/11/2017,ISW/135605316089/1014794871/Balance for t shirts//SAMOLIVERCLOTHIERS,40000.0,3322639.47,DEBIT
19/11/2017,Transfer Charge + VAT,52.5,3322586.97,DEBIT
19/11/2017,Transfer Charge + VAT,52.5,3322534.47,DEBIT
19/11/2017,ISW/135605339332/1014794871/Bead pan man//ABUBAKAR ABDULLAHI,25000.0,3297534.47,DEBIT
19/11/2017,ISW/135605329503/1014794871/41local chicken//ABDULLAHI MUSA,30800.0,3266734.47,DEBIT
20/11/2017,RvPosNotOnusFEE 17110218342002/11/2017,12.0,3266746.47,CREDIT
20/11/2017,NEFT/INTERSWITCHNG/Goodsandservices19112,1786.5,3268532.97,CREDIT
20/11/2017,NEFT/INTERSWITCHNG/Goodsandservices20112,30172.02,3298704.99,CREDIT
20/11/2017,ISW ATMPyt-000740302949-16/11/2017,150000.0,3448704.99,CREDIT
20/11/2017,dp0996155/pius ishaku,301400.0,3750104.99,CREDIT
20/11/2017,CD/DEREK S/DS0736559,356500.0,4106604.99,CREDIT
20/11/2017,Transfer Charge + VAT,52.5,4106552.49,DEBIT
20/11/2017,Transfer Charge + VAT,52.5,4106499.99,DEBIT
20/11/2017,Transfer Charge + VAT,52.5,4106447.49,DEBIT
